translation	book	chapter	verse	segment_text	flag	seg_bases	paired_surface	paired_strongs	paired_class
KJV	MAT	6	8	ye	ORPHAN_TAG	5209			
KJV	MAT	6	9	ye	ORPHAN_TAG	5210			
KJV	MAT	6	9	: Our	ORPHAN_TAG	2257			
KJV	MAT	6	9	thy	ORPHAN_TAG	4675			
KJV	MAT	6	10	Thy	ORPHAN_TAG	4675			
KJV	MAT	6	10	. Thy	ORPHAN_TAG	4675			
KJV	MAT	6	11	us	ORPHAN_TAG	2254			
KJV	MAT	6	11	our	ORPHAN_TAG	2257			
KJV	MAT	6	12	us	ORPHAN_TAG	2254			
KJV	MAT	6	12	our	ORPHAN_TAG	2257			
KJV	MAT	6	12	we	ORPHAN_TAG	2249			
KJV	MAT	6	12	our	ORPHAN_TAG	2257			
KJV	MAT	6	13	us	ORPHAN_TAG	2248			
KJV	MAT	6	13	us	ORPHAN_TAG	2248			
KJV	MAT	6	13	: For	ORPHAN_TAG	3754			
KJV	MAT	6	13	thine	ORPHAN_TAG	4675			
KJV	MAT	6	13	is	ORPHAN_TAG	2076			
KJV	MAT	6	13	the kingdom	ORPHAN_TAG	932			
KJV	MAT	6	13	the power	ORPHAN_TAG	1411			
KJV	MAT	6	13	the glory	ORPHAN_TAG	1391			
KJV	MAT	6	13	ever	ORPHAN_TAG	165			
KJV	MAT	6	13	. Amen	ORPHAN_TAG	281			
KJV	MAT	6	14	, your	ORPHAN_TAG	5216			
KJV	MAT	6	14	you	ORPHAN_TAG	5213			
KJV	MAT	6	15	if	ORPHAN_TAG	3362			
KJV	MAT	6	15	not	ORPHAN_TAG	3362			
KJV	MAT	6	15	their	ORPHAN_TAG	846			
KJV	MAT	6	15	will your	ORPHAN_TAG	5216			
KJV	MAT	6	15	your	ORPHAN_TAG	5216			
KJV	MAT	6	16	, as	ORPHAN_TAG	5618			
KJV	MAT	6	16	they disfigure	PARTICLE_TARGET	853	ἀφανίζουσιν	G853	verb
KJV	MAT	6	16	unto you	ORPHAN_TAG	5213			
KJV	MAT	6	17	thine	ORPHAN_TAG	4675			
KJV	MAT	6	17	thy	ORPHAN_TAG	4675			
KJV	MAT	6	18	unto thy	ORPHAN_TAG	4675			
KJV	MAT	6	18	thy	ORPHAN_TAG	4675			
KJV	MAT	6	18	thee	ORPHAN_TAG	4671			
KJV	MAT	6	19	for yourselves	ORPHAN_TAG	5213			
KJV	MAT	6	19	doth corrupt	PARTICLE_TARGET	853	ἀφανίζει	G853	verb
KJV	MAT	6	20	for yourselves	ORPHAN_TAG	5213			
KJV	MAT	6	20	doth corrupt	PARTICLE_TARGET	853	ἀφανίζει	G853	verb
KJV	MAT	6	21	your	ORPHAN_TAG	5216			
KJV	MAT	6	21	is	ORPHAN_TAG	2076			
KJV	MAT	6	21	will	ORPHAN_TAG	2071			
KJV	MAT	6	21	your	ORPHAN_TAG	5216			
KJV	MAT	6	21	be	ORPHAN_TAG	2071			
KJV	MAT	6	22	is	ORPHAN_TAG	2076			
KJV	MAT	6	22	thine	ORPHAN_TAG	4675			
KJV	MAT	6	22	be	ORPHAN_TAG	5600			
KJV	MAT	6	22	, thy	ORPHAN_TAG	4675			
KJV	MAT	6	22	shall be	ORPHAN_TAG	2071			
KJV	MAT	6	23	thine	ORPHAN_TAG	4675			
KJV	MAT	6	23	be	ORPHAN_TAG	5600			
KJV	MAT	6	23	, thy	ORPHAN_TAG	4675			
KJV	MAT	6	23	shall be	ORPHAN_TAG	2071			
KJV	MAT	6	23	that is	ORPHAN_TAG	2076			
KJV	MAT	6	23	thee	ORPHAN_TAG	4671			
KJV	MAT	6	25	unto you	ORPHAN_TAG	5213			
KJV	MAT	6	25	for your	ORPHAN_TAG	5216			
KJV	MAT	6	25	your	ORPHAN_TAG	5216			
KJV	MAT	6	25	. Is	ORPHAN_TAG	2076			
KJV	MAT	6	26	your	ORPHAN_TAG	5216			
KJV	MAT	6	26	ye	ORPHAN_TAG	5210			
KJV	MAT	6	27	of you	ORPHAN_TAG	5216			
KJV	MAT	6	29	unto you	ORPHAN_TAG	5213			
KJV	MAT	6	29	of these	ORPHAN_TAG	5130			
KJV	MAT	6	30	is	ORPHAN_TAG	5607			
KJV	MAT	6	30	clothe you	ORPHAN_TAG	5209			
KJV	MAT	6	32	these things	ORPHAN_TAG	5023			
KJV	MAT	6	32	your	ORPHAN_TAG	5216			
KJV	MAT	6	32	these things	ORPHAN_TAG	5130			
KJV	MAT	6	33	of God	ORPHAN_TAG	2316			
KJV	MAT	6	33	these things	ORPHAN_TAG	5023			
KJV	MAT	6	33	unto you	ORPHAN_TAG	5213			
KJV	MAT	7	1	, that	ORPHAN_TAG	3363			
KJV	MAT	7	1	not	ORPHAN_TAG	3363			
KJV	MAT	7	2	, it shall be measured	ORPHAN_TAG	488			
KJV	MAT	7	2	to you	ORPHAN_TAG	5213			
KJV	MAT	7	2	again	ORPHAN_TAG	488			
KJV	MAT	7	3	thy	ORPHAN_TAG	4675			
KJV	MAT	7	4	to thy	ORPHAN_TAG	4675			
KJV	MAT	7	4	out of	ORPHAN_TAG	575			
KJV	MAT	7	4	thine	ORPHAN_TAG	4675			
KJV	MAT	7	4	, behold	ORPHAN_TAG	2400			
KJV	MAT	7	4	thine own	ORPHAN_TAG	4675			
KJV	MAT	7	5	thine own	ORPHAN_TAG	4675			
KJV	MAT	7	5	thy	ORPHAN_TAG	4675			
KJV	MAT	7	6	ye your	ORPHAN_TAG	5216			
KJV	MAT	7	6	, lest	ORPHAN_TAG	3379			
KJV	MAT	7	6	you	ORPHAN_TAG	5209			
KJV	MAT	7	7	you	ORPHAN_TAG	5213			
KJV	MAT	7	7	unto you	ORPHAN_TAG	5213			
KJV	MAT	7	9	is	ORPHAN_TAG	2076			
KJV	MAT	7	9	you	ORPHAN_TAG	5216			
KJV	MAT	7	9	if	ORPHAN_TAG	1437			
KJV	MAT	7	10	if	ORPHAN_TAG	1437			
KJV	MAT	7	11	ye	ORPHAN_TAG	5210			
KJV	MAT	7	11	, being	ORPHAN_TAG	5607			
KJV	MAT	7	11	unto your	ORPHAN_TAG	5216			
KJV	MAT	7	11	shall your	ORPHAN_TAG	5216			
KJV	MAT	7	12	to you	ORPHAN_TAG	5213			
KJV	MAT	7	12	ye	ORPHAN_TAG	5210			
KJV	MAT	7	12	is	ORPHAN_TAG	2076			
KJV	MAT	7	13	there be	ORPHAN_TAG	1526			
KJV	MAT	7	14	there be	ORPHAN_TAG	1526			
KJV	MAT	7	15	you	ORPHAN_TAG	5209			
KJV	MAT	7	15	they are	ORPHAN_TAG	1526			
KJV	MAT	7	18	bring forth	ORPHAN_TAG	4160			
KJV	MAT	7	18	bring forth	ORPHAN_TAG	4160			
KJV	MAT	7	21	unto me	ORPHAN_TAG	3427			
KJV	MAT	7	21	of my	ORPHAN_TAG	3450			
KJV	MAT	7	22	to me	ORPHAN_TAG	3427			
KJV	MAT	7	23	you	ORPHAN_TAG	5209			
KJV	MAT	7	23	me	ORPHAN_TAG	1700			
KJV	MAT	7	24	these	ORPHAN_TAG	5128			
KJV	MAT	7	24	of mine	ORPHAN_TAG	3450			
KJV	MAT	7	26	these	ORPHAN_TAG	5128			
KJV	MAT	7	26	of mine	ORPHAN_TAG	3450			
KJV	MAT	7	27	was	ORPHAN_TAG	2258			
KJV	MAT	7	28	had ended	ORPHAN_TAG	4931			
KJV	MAT	7	28	these	ORPHAN_TAG	5128			
KJV	MAT	8	2	, behold	ORPHAN_TAG	2400			
KJV	MAT	8	2	, there came	ORPHAN_TAG	2064			
KJV	MAT	8	2	me	ORPHAN_TAG	3165			
KJV	MAT	8	3	Jesus	ORPHAN_TAG	2424			
KJV	MAT	8	4	thou tell	ORPHAN_TAG	2036			
KJV	MAT	8	5	Jesus	ORPHAN_TAG	2424			
KJV	MAT	8	6	, my	ORPHAN_TAG	3450			
KJV	MAT	8	7	And	ORPHAN_TAG	2532			
KJV	MAT	8	7	Jesus	ORPHAN_TAG	2424			
KJV	MAT	8	8	my	ORPHAN_TAG	3450			
KJV	MAT	8	8	speak	ORPHAN_TAG	2036			
KJV	MAT	8	8	my	ORPHAN_TAG	3450			
KJV	MAT	8	9	to this	ORPHAN_TAG	5129			
KJV	MAT	8	9	to my	ORPHAN_TAG	3450			
KJV	MAT	8	9	this	ORPHAN_TAG	5124			
KJV	MAT	8	10	said	ORPHAN_TAG	2036			
KJV	MAT	8	10	unto you	ORPHAN_TAG	5213			
KJV	MAT	8	10	not	ORPHAN_TAG	3761			
KJV	MAT	8	10	, no, not	ORPHAN_TAG	3761			
KJV	MAT	8	11	unto you	ORPHAN_TAG	5213			
KJV	MAT	8	12	shall be	ORPHAN_TAG	2071			
KJV	MAT	8	13	said	ORPHAN_TAG	2036			
KJV	MAT	8	13	unto thee	ORPHAN_TAG	4671			
KJV	MAT	8	13	his	ORPHAN_TAG	846			
KJV	MAT	8	14	, he saw	ORPHAN_TAG	1492			
KJV	MAT	8	17	which was spoken	ORPHAN_TAG	4483			
KJV	MAT	8	17	our	ORPHAN_TAG	2257			
KJV	MAT	8	18	saw	ORPHAN_TAG	1492			
KJV	MAT	8	18	great	ORPHAN_TAG	4183			
KJV	MAT	8	19	, and said	ORPHAN_TAG	2036			
KJV	MAT	8	19	thee	ORPHAN_TAG	4671			
KJV	MAT	8	21	said	ORPHAN_TAG	2036			
KJV	MAT	8	21	me	ORPHAN_TAG	3427			
KJV	MAT	8	21	my	ORPHAN_TAG	3450			
KJV	MAT	8	22	said	ORPHAN_TAG	2036			
KJV	MAT	8	22	me	ORPHAN_TAG	3427			
KJV	MAT	8	24	, behold	ORPHAN_TAG	2400			
KJV	MAT	8	25	disciples	ORPHAN_TAG	3101			
KJV	MAT	8	25	us	ORPHAN_TAG	2248			
KJV	MAT	8	26	are ye	ORPHAN_TAG	2075			
KJV	MAT	8	27	is	ORPHAN_TAG	2076			
KJV	MAT	8	28	of the Gergesenes	ORPHAN_TAG	1086			
KJV	MAT	8	29	, behold	ORPHAN_TAG	2400			
KJV	MAT	8	29	have we	ORPHAN_TAG	2254			
KJV	MAT	8	29	thee	ORPHAN_TAG	4671			
KJV	MAT	8	29	, Jesus	ORPHAN_TAG	2424			
KJV	MAT	8	29	us	ORPHAN_TAG	2248			
KJV	MAT	8	30	there was	ORPHAN_TAG	2258			
KJV	MAT	8	31	us	ORPHAN_TAG	2248			
KJV	MAT	8	31	, suffer	ORPHAN_TAG	2010			
KJV	MAT	8	31	us	ORPHAN_TAG	2254			
KJV	MAT	8	31	to go away	ORPHAN_TAG	565			
KJV	MAT	8	32	he said	ORPHAN_TAG	2036			
KJV	MAT	8	32	, behold	ORPHAN_TAG	2400			
KJV	MAT	8	34	, behold	ORPHAN_TAG	2400			
KJV	MAT	8	34	meet	ORPHAN_TAG	4877			
KJV	MAT	8	34	when they saw	ORPHAN_TAG	1492			
KJV	MAT	9	2	, behold	ORPHAN_TAG	2400			
KJV	MAT	9	2	seeing	ORPHAN_TAG	1492			
KJV	MAT	9	2	said	ORPHAN_TAG	2036			
KJV	MAT	9	2	; thy	ORPHAN_TAG	4675			
KJV	MAT	9	2	thee	ORPHAN_TAG	4671			
KJV	MAT	9	3	, behold	ORPHAN_TAG	2400			
KJV	MAT	9	3	said	ORPHAN_TAG	2036			
KJV	MAT	9	4	said	ORPHAN_TAG	2036			
KJV	MAT	9	4	, Wherefore	ORPHAN_TAG	2444			
KJV	MAT	9	4	ye	ORPHAN_TAG	5210			
KJV	MAT	9	4	your	ORPHAN_TAG	5216			
KJV	MAT	9	5	is	ORPHAN_TAG	2076			
KJV	MAT	9	5	, to say	ORPHAN_TAG	2036			
KJV	MAT	9	5	thee	ORPHAN_TAG	4671			
KJV	MAT	9	5	to say	ORPHAN_TAG	2036			
KJV	MAT	9	6	thy	ORPHAN_TAG	4675			
KJV	MAT	9	6	thine	ORPHAN_TAG	4675			
KJV	MAT	9	8	saw	ORPHAN_TAG	1492			
KJV	MAT	9	8	it, they marvelled	ORPHAN_TAG	2296			
KJV	MAT	9	9	, he saw	ORPHAN_TAG	1492			
KJV	MAT	9	9	me	ORPHAN_TAG	3427			
KJV	MAT	9	10	behold	ORPHAN_TAG	2400			
KJV	MAT	9	11	saw	ORPHAN_TAG	1492			
KJV	MAT	9	11	it, they said	ORPHAN_TAG	2036			
KJV	MAT	9	11	, Why	ORPHAN_TAG	1302			
KJV	MAT	9	11	your	ORPHAN_TAG	5216			
KJV	MAT	9	12	when Jesus	ORPHAN_TAG	2424			
KJV	MAT	9	12	that, he said	ORPHAN_TAG	2036			
KJV	MAT	9	12	unto them	ORPHAN_TAG	846			
KJV	MAT	9	13	that meaneth	ORPHAN_TAG	2076			
KJV	MAT	9	13	to	ORPHAN_TAG	1519			
KJV	MAT	9	13	repentance	ORPHAN_TAG	3341			
KJV	MAT	9	14	, Why	ORPHAN_TAG	1302			
KJV	MAT	9	14	do we	ORPHAN_TAG	2249			
KJV	MAT	9	14	oft	ORPHAN_TAG	4183			
KJV	MAT	9	14	thy	ORPHAN_TAG	4675			
KJV	MAT	9	15	said	ORPHAN_TAG	2036			
KJV	MAT	9	15	is	ORPHAN_TAG	2076			
KJV	MAT	9	18	these things	ORPHAN_TAG	5023			
KJV	MAT	9	18	, behold	ORPHAN_TAG	2400			
KJV	MAT	9	18	My	ORPHAN_TAG	3450			
KJV	MAT	9	18	thy	ORPHAN_TAG	4675			
KJV	MAT	9	20	, behold	ORPHAN_TAG	2400			
KJV	MAT	9	22	turned him about	ORPHAN_TAG	1994			
KJV	MAT	9	22	when he saw	ORPHAN_TAG	1492			
KJV	MAT	9	22	, he said	ORPHAN_TAG	2036			
KJV	MAT	9	22	; thy	ORPHAN_TAG	4675			
KJV	MAT	9	22	thee	ORPHAN_TAG	4571			
KJV	MAT	9	23	saw	ORPHAN_TAG	1492			
KJV	MAT	9	27	him	ORPHAN_TAG	846			
KJV	MAT	9	27	on us	ORPHAN_TAG	2248			
KJV	MAT	9	28	this	ORPHAN_TAG	5124			
KJV	MAT	9	29	to your	ORPHAN_TAG	5216			
KJV	MAT	9	29	unto you	ORPHAN_TAG	5213			
KJV	MAT	9	32	, behold	ORPHAN_TAG	2400			
KJV	MAT	9	32	man	ORPHAN_TAG	444			
KJV	MAT	9	35	the people	ORPHAN_TAG	2992			
KJV	MAT	9	36	when he saw	ORPHAN_TAG	1492			
KJV	MAT	9	36	they fainted	ORPHAN_TAG	2258,1590			
KJV	MAT	10	2	are	ORPHAN_TAG	2076			
KJV	MAT	10	2	these	ORPHAN_TAG	5023			
KJV	MAT	10	3	Lebbaeus	ORPHAN_TAG	3002			
KJV	MAT	10	3	, whose surname was	ORPHAN_TAG	1941			
KJV	MAT	10	5	These	ORPHAN_TAG	5128			
KJV	MAT	10	9	your	ORPHAN_TAG	5216			
KJV	MAT	10	10	is	ORPHAN_TAG	2076			
KJV	MAT	10	11	is	ORPHAN_TAG	2076			
KJV	MAT	10	13	be	ORPHAN_TAG	5600			
KJV	MAT	10	13	, let your	ORPHAN_TAG	5216			
KJV	MAT	10	13	if	ORPHAN_TAG	3362			
KJV	MAT	10	13	it be	ORPHAN_TAG	5600			
KJV	MAT	10	13	not	ORPHAN_TAG	3362			
KJV	MAT	10	13	, let your	ORPHAN_TAG	5216			
KJV	MAT	10	13	you	ORPHAN_TAG	5209			
KJV	MAT	10	14	not	ORPHAN_TAG	3362			
KJV	MAT	10	14	you	ORPHAN_TAG	5209			
KJV	MAT	10	14	your	ORPHAN_TAG	5216			
KJV	MAT	10	14	of your	ORPHAN_TAG	5216			
KJV	MAT	10	15	unto you	ORPHAN_TAG	5213			
KJV	MAT	10	15	, It shall be	ORPHAN_TAG	2071			
KJV	MAT	10	16	Behold	ORPHAN_TAG	2400			
KJV	MAT	10	16	you	ORPHAN_TAG	5209			
KJV	MAT	10	17	you	ORPHAN_TAG	5209			
KJV	MAT	10	17	you	ORPHAN_TAG	5209			
KJV	MAT	10	18	sake	ORPHAN_TAG	1700			
KJV	MAT	10	19	you	ORPHAN_TAG	5209			
KJV	MAT	10	19	you	ORPHAN_TAG	5213			
KJV	MAT	10	20	it is	ORPHAN_TAG	2075			
KJV	MAT	10	20	ye	ORPHAN_TAG	5210			
KJV	MAT	10	20	of your	ORPHAN_TAG	5216			
KJV	MAT	10	20	you	ORPHAN_TAG	5213			
KJV	MAT	10	22	ye shall	ORPHAN_TAG	2071			
KJV	MAT	10	22	my	ORPHAN_TAG	3450			
KJV	MAT	10	23	you	ORPHAN_TAG	5209			
KJV	MAT	10	23	this	ORPHAN_TAG	5026			
KJV	MAT	10	23	another	ORPHAN_TAG	243			
KJV	MAT	10	23	unto you	ORPHAN_TAG	5213			
KJV	MAT	10	23	not	ORPHAN_TAG	3364			
KJV	MAT	10	23	be	ORPHAN_TAG	302			
KJV	MAT	10	24	is	ORPHAN_TAG	2076			
KJV	MAT	10	25	they have called	ORPHAN_TAG	2564			
KJV	MAT	10	26	there is	ORPHAN_TAG	2076			
KJV	MAT	10	27	you	ORPHAN_TAG	5213			
KJV	MAT	10	27	, that speak ye	ORPHAN_TAG	2036			
KJV	MAT	10	29	your	ORPHAN_TAG	5216			
KJV	MAT	10	30	of your	ORPHAN_TAG	5216			
KJV	MAT	10	30	are	ORPHAN_TAG	1526			
KJV	MAT	10	31	, ye	ORPHAN_TAG	5210			
KJV	MAT	10	32	me	ORPHAN_TAG	1698			
KJV	MAT	10	32	my	ORPHAN_TAG	3450			
KJV	MAT	10	33	me	ORPHAN_TAG	3165			
KJV	MAT	10	33	my	ORPHAN_TAG	3450			
KJV	MAT	10	37	me	ORPHAN_TAG	1691			
KJV	MAT	10	37	is	ORPHAN_TAG	2076			
KJV	MAT	10	37	of me	ORPHAN_TAG	3450			
KJV	MAT	10	37	me	ORPHAN_TAG	1691			
KJV	MAT	10	37	is	ORPHAN_TAG	2076			
KJV	MAT	10	37	of me	ORPHAN_TAG	3450			
KJV	MAT	10	38	me	ORPHAN_TAG	3450			
KJV	MAT	10	38	, is	ORPHAN_TAG	2076			
KJV	MAT	10	38	of me	ORPHAN_TAG	3450			
KJV	MAT	10	39	for my	ORPHAN_TAG	1700			
KJV	MAT	10	40	you	ORPHAN_TAG	5209			
KJV	MAT	10	40	me	ORPHAN_TAG	1691			
KJV	MAT	10	40	me	ORPHAN_TAG	1691			
KJV	MAT	10	40	me	ORPHAN_TAG	3165			
KJV	MAT	10	42	of these	ORPHAN_TAG	5130			
KJV	MAT	10	42	unto you	ORPHAN_TAG	5213			
KJV	MAT	10	42	, he shall in no wise	ORPHAN_TAG	3364			
KJV	MAT	11	2	two	ORPHAN_TAG	1417			
KJV	MAT	11	3	And said	ORPHAN_TAG	2036			
KJV	MAT	11	3	, Art	ORPHAN_TAG	1488			
KJV	MAT	11	4	said	ORPHAN_TAG	2036			
KJV	MAT	11	6	is	ORPHAN_TAG	2076			
KJV	MAT	11	6	not	ORPHAN_TAG	3362			
KJV	MAT	11	6	me	ORPHAN_TAG	1698			
KJV	MAT	11	7	as	ORPHAN_TAG	5130			
KJV	MAT	11	8	for to see	ORPHAN_TAG	1492			
KJV	MAT	11	8	raiment	ORPHAN_TAG	2440			
KJV	MAT	11	8	? behold	ORPHAN_TAG	2400			
KJV	MAT	11	8	clothing are	ORPHAN_TAG	1526			
KJV	MAT	11	9	for to see	ORPHAN_TAG	1492			
KJV	MAT	11	9	unto you	ORPHAN_TAG	5213			
KJV	MAT	11	9	more	ORPHAN_TAG	4055			
KJV	MAT	11	10	For	ORPHAN_TAG	1063			
KJV	MAT	11	10	is	ORPHAN_TAG	2076			
KJV	MAT	11	10	, Behold	ORPHAN_TAG	2400			
KJV	MAT	11	10	my	ORPHAN_TAG	3450			
KJV	MAT	11	10	thy	ORPHAN_TAG	4675			
KJV	MAT	11	10	thy	ORPHAN_TAG	4675			
KJV	MAT	11	10	thee	ORPHAN_TAG	4675			
KJV	MAT	11	11	unto you	ORPHAN_TAG	5213			
KJV	MAT	11	11	a greater than	ORPHAN_TAG	3187			
KJV	MAT	11	11	is	ORPHAN_TAG	2076			
KJV	MAT	11	11	greater than	ORPHAN_TAG	3187			
KJV	MAT	11	14	is	ORPHAN_TAG	2076			
KJV	MAT	11	16	this	ORPHAN_TAG	5026			
KJV	MAT	11	16	? It is	ORPHAN_TAG	2076			
KJV	MAT	11	16	unto children	ORPHAN_TAG	3808			
KJV	MAT	11	16	, and	ORPHAN_TAG	2532			
KJV	MAT	11	16	unto their	ORPHAN_TAG	846			
KJV	MAT	11	16	fellows	ORPHAN_TAG	2083			
KJV	MAT	11	17	unto you	ORPHAN_TAG	5213			
KJV	MAT	11	17	unto you	ORPHAN_TAG	5213			
KJV	MAT	11	19	, Behold	ORPHAN_TAG	2400			
KJV	MAT	11	19	children	ORPHAN_TAG	5043			
KJV	MAT	11	21	unto thee	ORPHAN_TAG	4671			
KJV	MAT	11	21	unto thee	ORPHAN_TAG	4671			
KJV	MAT	11	21	you	ORPHAN_TAG	5213			
KJV	MAT	11	22	unto you	ORPHAN_TAG	5213			
KJV	MAT	11	22	, It shall be	ORPHAN_TAG	2071			
KJV	MAT	11	22	for you	ORPHAN_TAG	5213			
KJV	MAT	11	23	, shalt be brought down	ORPHAN_TAG	2601			
KJV	MAT	11	23	thee	ORPHAN_TAG	4671			
KJV	MAT	11	24	unto you	ORPHAN_TAG	5213			
KJV	MAT	11	24	it shall be	ORPHAN_TAG	2071			
KJV	MAT	11	24	for thee	ORPHAN_TAG	4671			
KJV	MAT	11	25	and said	ORPHAN_TAG	2036			
KJV	MAT	11	25	thee	ORPHAN_TAG	4671			
KJV	MAT	11	25	thou hast hid	ORPHAN_TAG	613			
KJV	MAT	11	25	these things	ORPHAN_TAG	5023			
KJV	MAT	11	26	in thy	ORPHAN_TAG	4675			
KJV	MAT	11	27	unto me	ORPHAN_TAG	3427			
KJV	MAT	11	27	my	ORPHAN_TAG	3450			
KJV	MAT	11	27	, but	ORPHAN_TAG	1508			
KJV	MAT	11	27	, save	ORPHAN_TAG	1508			
KJV	MAT	11	28	me	ORPHAN_TAG	3165			
KJV	MAT	11	28	you	ORPHAN_TAG	5209			
KJV	MAT	11	29	my	ORPHAN_TAG	3450			
KJV	MAT	11	29	you	ORPHAN_TAG	5209			
KJV	MAT	11	29	me	ORPHAN_TAG	1700			
KJV	MAT	11	29	meek	ORPHAN_TAG	4235			
KJV	MAT	11	29	unto your	ORPHAN_TAG	5216			
KJV	MAT	11	30	my	ORPHAN_TAG	3450			
KJV	MAT	11	30	my	ORPHAN_TAG	3450			
KJV	MAT	11	30	is	ORPHAN_TAG	2076			
KJV	MAT	12	2	saw	ORPHAN_TAG	1492			
KJV	MAT	12	2	it, they said	ORPHAN_TAG	2036			
KJV	MAT	12	2	, Behold	ORPHAN_TAG	2400			
KJV	MAT	12	2	, thy	ORPHAN_TAG	4675			
KJV	MAT	12	3	he said	ORPHAN_TAG	2036			
KJV	MAT	12	4	was	ORPHAN_TAG	2258			
KJV	MAT	12	4	, but	ORPHAN_TAG	1508			
KJV	MAT	12	5	are	ORPHAN_TAG	1526			
KJV	MAT	12	6	unto you	ORPHAN_TAG	5213			
KJV	MAT	12	6	is one	ORPHAN_TAG	2076			
KJV	MAT	12	6	greater than	ORPHAN_TAG	3187			
KJV	MAT	12	7	this meaneth	ORPHAN_TAG	2076			
KJV	MAT	12	8	is	ORPHAN_TAG	2076			
KJV	MAT	12	8	even	ORPHAN_TAG	2532			
KJV	MAT	12	10	, behold	ORPHAN_TAG	2400			
KJV	MAT	12	10	, there was	ORPHAN_TAG	2258			
KJV	MAT	12	11	he said	ORPHAN_TAG	2036			
KJV	MAT	12	11	shall there be	ORPHAN_TAG	2071			
KJV	MAT	12	11	you	ORPHAN_TAG	5216			
KJV	MAT	12	11	it	ORPHAN_TAG	5124			
KJV	MAT	12	13	thine	ORPHAN_TAG	4675			
KJV	MAT	12	15	multitudes	ORPHAN_TAG	3793			
KJV	MAT	12	16	that	ORPHAN_TAG	3363			
KJV	MAT	12	16	not	ORPHAN_TAG	3363			
KJV	MAT	12	17	That	ORPHAN_TAG	3704			
KJV	MAT	12	17	was spoken	ORPHAN_TAG	4483			
KJV	MAT	12	18	Behold	ORPHAN_TAG	2400			
KJV	MAT	12	18	my	ORPHAN_TAG	3450			
KJV	MAT	12	18	; my	ORPHAN_TAG	3450			
KJV	MAT	12	18	, in	ORPHAN_TAG	1519			
KJV	MAT	12	18	my	ORPHAN_TAG	3450			
KJV	MAT	12	18	my	ORPHAN_TAG	3450			
KJV	MAT	12	21	in	ORPHAN_TAG	1722			
KJV	MAT	12	23	, Is	ORPHAN_TAG	2076			
KJV	MAT	12	24	it, they said	ORPHAN_TAG	2036			
KJV	MAT	12	24	, but	ORPHAN_TAG	1508			
KJV	MAT	12	25	Jesus	ORPHAN_TAG	2424			
KJV	MAT	12	25	, and said	ORPHAN_TAG	2036			
KJV	MAT	12	27	do your	ORPHAN_TAG	5216			
KJV	MAT	12	27	shall be	ORPHAN_TAG	2071			
KJV	MAT	12	27	your	ORPHAN_TAG	5216			
KJV	MAT	12	28	you	ORPHAN_TAG	5209			
KJV	MAT	12	29	, except	ORPHAN_TAG	3362			
KJV	MAT	12	30	He that is	ORPHAN_TAG	5607			
KJV	MAT	12	30	me	ORPHAN_TAG	1700			
KJV	MAT	12	30	is	ORPHAN_TAG	2076			
KJV	MAT	12	30	me	ORPHAN_TAG	1700			
KJV	MAT	12	30	me	ORPHAN_TAG	1700			
KJV	MAT	12	31	unto you	ORPHAN_TAG	5213			
KJV	MAT	12	32	speaketh	ORPHAN_TAG	2036			
KJV	MAT	12	32	speaketh	ORPHAN_TAG	2036			
KJV	MAT	12	32	this	ORPHAN_TAG	5129			
KJV	MAT	12	34	, being	ORPHAN_TAG	5607			
KJV	MAT	12	35	of the heart	ORPHAN_TAG	2588			
KJV	MAT	12	36	unto you	ORPHAN_TAG	5213			
KJV	MAT	12	37	thy	ORPHAN_TAG	4675			
KJV	MAT	12	37	thy	ORPHAN_TAG	4675			
KJV	MAT	12	38	see	ORPHAN_TAG	1492			
KJV	MAT	12	38	thee	ORPHAN_TAG	4675			
KJV	MAT	12	39	and said	ORPHAN_TAG	2036			
KJV	MAT	12	39	, but	ORPHAN_TAG	1508			
KJV	MAT	12	40	was	ORPHAN_TAG	2258			
KJV	MAT	12	40	be	ORPHAN_TAG	2071			
KJV	MAT	12	41	this	ORPHAN_TAG	5026			
KJV	MAT	12	41	, behold	ORPHAN_TAG	2400			
KJV	MAT	12	42	this	ORPHAN_TAG	5026			
KJV	MAT	12	42	, behold	ORPHAN_TAG	2400			
KJV	MAT	12	44	my	ORPHAN_TAG	3450			
KJV	MAT	12	45	more wicked	ORPHAN_TAG	4191			
KJV	MAT	12	45	shall it be	ORPHAN_TAG	2071			
KJV	MAT	12	45	unto this	ORPHAN_TAG	5026			
KJV	MAT	12	46	yet	ORPHAN_TAG	1161			
KJV	MAT	12	46	, behold	ORPHAN_TAG	2400			
KJV	MAT	12	47	said	ORPHAN_TAG	2036			
KJV	MAT	12	47	, Behold	ORPHAN_TAG	2400			
KJV	MAT	12	47	, thy	ORPHAN_TAG	4675			
KJV	MAT	12	47	thy	ORPHAN_TAG	4675			
KJV	MAT	12	47	with thee	ORPHAN_TAG	4671			
KJV	MAT	12	48	and said	ORPHAN_TAG	2036			
KJV	MAT	12	48	unto him that told	ORPHAN_TAG	2036			
KJV	MAT	12	48	is	ORPHAN_TAG	2076			
KJV	MAT	12	48	my	ORPHAN_TAG	3450			
KJV	MAT	12	48	are	ORPHAN_TAG	1526			
KJV	MAT	12	48	my	ORPHAN_TAG	3450			
KJV	MAT	12	49	, and said	ORPHAN_TAG	2036			
KJV	MAT	12	49	, Behold	ORPHAN_TAG	2400			
